function_id,scenario,dataset,arrival_time,inter_arrival,dependency_load_time,function_duration,completion_time,latency
36,S5,A_heavy,0.9931566724337281,0.04087109831034593,2.4686384773720436,1.1896848099256012,4.651479959731373,3.6583232872976446
37,S5,A_heavy,1.005003566569844,0.011846894136115907,1.5801687817307624,1.439770554141658,4.024942902442264,3.0199393358724205
38,S5,A_heavy,1.0231317668279578,0.018128200258113753,1.2406243096391356,1.7605963381254526,4.024352414592546,3.0012206477645877
39,S5,A_heavy,1.024649385052527,0.001517618224569012,1.3475746060548648,1.641790383401668,4.01401437450906,2.989364989456533
40,S5,A_heavy,1.0556908785480668,0.031041493495539852,1.9185732930175217,1.5999846404676592,4.574248812033248,3.518557933485181
41,S5,A_heavy,1.0575726512651773,0.0018817727171106234,2.286204576457685,2.1347359053954396,5.478513133118302,4.420940481853124
42,S5,A_heavy,1.1111293270159577,0.05355667575078035,1.8204881784107292,1.384042736217037,4.315660241643724,3.2045309146277665
43,S5,A_heavy,1.143500282304145,0.03237095528818721,1.1425173024468442,1.5357140987916233,3.8217316835426125,2.6782314012384676
44,S5,A_heavy,1.1882992013876397,0.04479891908349484,1.4128202781483425,1.9308119239403825,4.5319314034763645,3.343632202088725
45,S5,A_heavy,1.2192659547384002,0.03096675335076049,2.3855763067364464,1.0866525128334263,4.691494774308273,3.4722288195698727
46,S5,A_heavy,1.249152013563045,0.02988605882464472,2.0517062811905706,2.510373485423524,5.81123178017714,4.5620797666140955
47,S5,A_heavy,1.315670256976272,0.06651824341322697,2.277425206399667,2.1884911346164646,5.781586597992404,4.465916341016132
48,S5,A_heavy,1.3690277864335152,0.05335752945724337,1.1811457460346615,1.1954830136783294,3.745656546146506,2.376628759712991
49,S5,A_heavy,1.3715225208854631,0.0024947344519479593,2.001766786442041,2.679056324398325,6.05234563172583,4.680823110840366
50,S5,A_heavy,1.3867654953960407,0.015242974510577538,1.6488801783439146,2.497388303737205,5.53303397747716,4.146268482081119
51,S5,A_heavy,1.403732971473634,0.016967476077593267,2.1219608435032242,1.134478981168015,4.660172796144873,3.256439824671239
52,S5,A_heavy,1.406617499336327,0.0028845278626930416,2.191631431522411,0.9516562963807585,4.549905227239496,3.1432877279031697
53,S5,A_heavy,1.4107905516506958,0.00417305231436887,1.5179928894595784,1.3878829640484747,4.316666405158749,2.905875853508053
54,S5,A_heavy,1.5146175040647518,0.10382695241405596,1.306617919184147,1.2626593336922136,4.083894756941112,2.5692772528763603
55,S5,A_heavy,1.5225387597839966,0.007921255719244756,1.7524052776378154,2.59763473154137,5.872578768963182,4.350040009179185
56,S5,A_heavy,1.5794013099466628,0.05686255016266635,1.3250851398687216,2.447131209509019,5.351617659324404,3.772216349377741
57,S5,A_heavy,1.5838864944906295,0.004485184543966562,2.0778751140816283,1.8270955015293693,5.488857110101627,3.9049706156109973
58,S5,A_heavy,1.5874359052780431,0.003549410787413573,1.794784281004981,2.4506886974159094,5.832908883698933,4.24547297842089
59,S5,A_heavy,1.5969803547871526,0.009544449509109418,1.130799332392793,2.43822927012236,5.166008957302306,3.5690286025151527
60,S5,A_heavy,1.6061637352562106,0.009183380469058013,2.4778329957555907,2.000413620903741,6.084410351915542,4.478246616659332
61,S5,A_heavy,1.6198706575982604,0.013706922342049843,1.1212013936593823,2.29006463152229,5.031136682779932,3.4112660251816718
62,S5,A_heavy,1.6299198031970559,0.010049145598795469,2.4511749057178287,1.6528789067993643,5.733973615714248,4.104053812517193
63,S5,A_heavy,1.6509074077049355,0.020987604507879648,1.8551703426256245,1.2192045431670393,4.7252822934975995,3.074374885792664
64,S5,A_heavy,1.653410780903005,0.0025033731980694243,1.4141080037814826,1.0623134617154295,4.129832246399918,2.4764214654969128
65,S5,A_heavy,1.6933951840694932,0.0399844031664883,1.216195928002648,1.713297258838891,4.622888370911032,2.929493186841539
66,S5,A_heavy,1.701216980276005,0.007821796206511888,2.338703492408074,2.690657558421149,6.730578031105228,5.029361050829223
67,S5,A_heavy,1.7618117740996604,0.06059479382365538,1.1268811153002487,0.9536466057605333,3.8423394951604424,2.0805277210607818
68,S5,A_heavy,1.8198162429607723,0.05800446886111186,2.4080281353720387,2.230061622584721,6.457906000917532,4.6380897579567595
69,S5,A_heavy,1.8202158649740865,0.00039962201331417315,1.845341986946626,2.7621413433250597,6.427699195245772,4.607483330271686
70,S5,A_heavy,1.8682652305944385,0.04804936562035203,2.2605230674304524,2.559648665296413,6.688436963321305,4.820171732726866
71,S5,A_heavy,1.8964101552935402,0.028144924699101626,1.6988807012018279,2.2645315236877064,5.859822380183075,3.9634122248895345
72,S5,A_heavy,1.8973703689703307,0.0009602136767906498,1.3248016336723483,2.8266272428601376,6.048799245502817,4.151428876532487
73,S5,A_heavy,1.9066088680421436,0.009238499071812825,1.0218166930502468,1.4273456225356973,4.355771183628088,2.4491623155859443
74,S5,A_heavy,1.9273760037622572,0.02076713572011347,2.254019477374244,1.2630778523488515,5.4444733334853535,3.5170973297230965
75,S5,A_heavy,1.9499158373425387,0.02253983358028164,1.3659927317647198,2.764849827116331,6.080758396223589,4.130842558881051
76,S5,A_heavy,1.9784653228089213,0.02854948546638259,2.2838191629383475,2.807844414116829,7.070128899864098,5.0916635770551775
77,S5,A_heavy,2.0034864844923206,0.02502116168339919,2.2382401200209134,2.957970986996619,7.199697591509853,5.1962111070175325
78,S5,A_heavy,2.0732868857247317,0.0698004012324112,2.141217862199916,1.18090287974298,5.395407627667629,3.322120741942897
79,S5,A_heavy,2.106688287611585,0.033401401886853255,1.9979161647325256,1.030354074736857,5.1349585270809674,3.0282702394693826
80,S5,A_heavy,2.1408364192890668,0.03414813167748188,2.382556585638747,2.571301046540713,7.094694051468526,4.953857632179459
81,S5,A_heavy,2.1437184807742296,0.002882061485162947,2.3223702598511116,1.5290777420853436,5.995166482710685,3.8514480019364554
82,S5,A_heavy,2.160730932379505,0.01701245160527587,1.3279407279086093,1.721513642351772,5.2101853026398866,3.0494543702603814
83,S5,A_heavy,2.211119332163689,0.05038839978418372,2.2053198216559995,0.8160573688082687,5.232496522627957,3.021377190464268
84,S5,A_heavy,2.211579926867902,0.0004605947042129682,1.4936620418185047,2.0820821443591635,5.78732411304557,3.575744186177668
85,S5,A_heavy,2.2166298855227646,0.005049958654862686,1.6227473144455253,1.8832589736938803,5.7226361736621705,3.506006288139406
86,S5,A_heavy,2.219618621965452,0.0029887364426875182,1.2079017935463428,2.4150321325708086,5.842552548082604,3.6229339261171516
87,S5,A_heavy,2.26760236290714,0.047983740941687836,1.7924926788666946,1.2596089206573864,5.3197039624312215,3.0521015995240814
88,S5,A_heavy,2.2688440480340173,0.0012416851268770652,2.0571222898751778,1.9644118558542356,6.290378193763431,4.021534145729413
89,S5,A_heavy,2.286144188601659,0.017300140567641585,1.5664442178367364,0.9469005076849981,4.799488914123393,2.5133447255217343
90,S5,A_heavy,2.303627840905589,0.01748365230393002,1.3640817868181103,2.487534828985916,6.155244456709616,3.851616615804027
91,S5,A_heavy,2.3398030736806694,0.03617523277508047,1.6081853136241961,1.6069576658358766,5.554946053140743,3.215142979460073
92,S5,A_heavy,2.350475869406324,0.010672795725654681,2.1060174963736285,1.9125144979685875,6.369007863748539,4.018531994342215
93,S5,A_heavy,2.4174693383475887,0.06699346894126473,2.350568166741035,1.335547114393338,6.103584619481962,3.6861152811343736
94,S5,A_heavy,2.42635786787065,0.008888529523061156,1.1417207698395542,2.2055175147371333,5.773596152447338,3.347238284576688
95,S5,A_heavy,2.4463833882558004,0.020025520385150677,1.596144607728852,2.2585600725450306,6.301088068529683,3.854704680273883
96,S5,A_heavy,2.4478653380620887,0.0014819498062882384,1.251520445512699,1.8306415970051761,5.530027380579964,3.082162042517875
97,S5,A_heavy,2.470480988955664,0.022615650893575097,1.3131435065555699,0.8881828558041431,4.671807351315376,2.2013263623597124
98,S5,A_heavy,2.496234568383672,0.025753579428007996,1.1233140586248647,1.3731165347675978,4.992665161776134,2.4964305933924624
99,S5,A_heavy,2.530026484848525,0.033791916464853106,1.3203594164588233,1.7814027150086824,5.631788616316031,3.101762131467506
100,S5,A_heavy,2.5326303118158546,0.0026038269673292207,1.0561813483383573,1.3322693752473564,4.921081035401569,2.388450723585714
101,S5,A_heavy,2.5431997492217095,0.01056943740585494,1.5702406842202212,2.8286088935947795,6.9420493270367105,4.398849577815001
102,S5,A_heavy,2.5724192370692585,0.029219487847549044,2.307130007872406,1.9333283577779068,6.8128776027195705,4.240458365650312
103,S5,A_heavy,2.57744651258771,0.0050272755184515286,2.4506773432384277,1.4573885442007497,6.485512400026888,3.908065887439178
104,S5,A_heavy,2.577510124516672,6.361192896170634e-05,2.299120153148164,1.588022957528929,6.464653235193765,3.8871431106770933
105,S5,A_heavy,2.5852942716452723,0.0077841471286002745,1.470145034914533,1.6041363697900402,5.659575676349845,3.0742814047045726
106,S5,A_heavy,2.615321000965961,0.030026729320688412,1.0838708860666066,2.6154181463059096,6.314610033338477,3.699289032372516
107,S5,A_heavy,2.628893291316381,0.013572290350419939,1.6326323253787045,1.8481134100203573,6.109639026715442,3.480745735399061
108,S5,A_heavy,2.638500867491815,0.009607576175433893,1.1451111657524395,0.9351326408546998,4.718744674098954,2.0802438066071387
109,S5,A_heavy,2.644463473284077,0.005962605792261785,1.3980142861353804,2.293674632500119,6.336152391919576,3.6916889186354993
110,S5,A_heavy,2.6538499158452495,0.009386442561172501,1.7223263889564775,2.527566589041024,6.903742893842751,4.249892977997502
111,S5,A_heavy,2.6654182643287716,0.011568348483522011,1.531256851110078,1.6778756640465509,5.8745507794854,3.2091325151566283
112,S5,A_heavy,2.6689597348628364,0.0035414705340646594,1.566110795193675,2.8127278437062344,7.047798373762745,4.378838638899909
113,S5,A_heavy,2.6972354991371463,0.02827576427430972,2.257903508414855,2.659391101038906,7.614530108590907,4.91729460945376
114,S5,A_heavy,2.7150593871188278,0.017823887981681438,1.165747150417024,1.6906415371789079,5.57144807471476,2.856388687595932
115,S5,A_heavy,2.7637567523041167,0.048697365185288805,1.1755247766381394,1.667393070110895,5.606674599053151,2.8429178467490344
116,S5,A_heavy,2.7637658483379344,9.096033817701044e-06,1.6310234977871207,1.8310786042744984,6.225867950399554,3.4621021020616194
117,S5,A_heavy,2.801522070742575,0.03775622240464099,1.268454897356396,1.5306429450180925,5.600619913117064,2.7990978423744886
118,S5,A_heavy,2.8408130040349198,0.039290933292344454,2.2668928009330256,1.7199376314644301,6.827643436432376,3.986830432397456
119,S5,A_heavy,2.8424702292785002,0.0016572252435806554,1.5110897689284328,1.9695323181864974,6.3230923163934305,3.4806220871149303
120,S5,A_heavy,2.8565240364370283,0.0140538071585282,1.2388050849185896,1.6641304627667028,5.759459584122322,2.9029355476852934
121,S5,A_heavy,2.867160286927414,0.010636250490385834,1.346693237271181,1.678442027413805,5.8922955516124,3.025135264684986
122,S5,A_heavy,2.9132379601123284,0.0460776731849145,1.3390935129013068,1.721661648898201,5.973993121911836,3.060755161799508
123,S5,A_heavy,2.9297852078402857,0.016547247727957442,2.111120141037655,1.037902135411263,6.078807484289204,3.149022276448918
124,S5,A_heavy,2.9372716607565534,0.007486452916267563,1.4869412406070293,1.7813847053943799,6.205597606757962,3.2683259460014087
125,S5,A_heavy,2.9403803065042933,0.003108645747739983,1.2631609542889646,2.976411926625625,7.179953187418882,4.239572880914589
126,S5,A_heavy,2.9643174856622863,0.023937179157992945,1.4269604916342666,2.0501650771372333,6.441443054433786,3.4771255687714997
127,S5,A_heavy,2.9751536844129807,0.010836198750694505,2.3195433580124547,1.146537874509244,6.441234916934679,3.4660812325216983
128,S5,A_heavy,2.9931644733530662,0.018010788940085665,1.039703892101096,1.5251670725953803,5.558035438049542,2.5648709646964756
129,S5,A_heavy,3.004420764828506,0.011256291475439597,1.5229777147700945,2.4880085014854516,7.015406981084052,4.010986216255546
130,S5,A_heavy,3.1030805180469616,0.0986597532184558,1.4828998370578765,2.672738704108318,7.258719059213156,4.155638541166194
131,S5,A_heavy,3.116089199884365,0.013008681837403724,1.096071567026173,2.4446867660295135,6.656847532940051,3.540758333055686
132,S5,A_heavy,3.1567530346744013,0.040663834790036026,2.0474076793556875,2.680938292142778,7.885099006172866,4.728345971498465
133,S5,A_heavy,3.184991719578039,0.028238684903637675,2.2921007651354515,2.4116172443517865,7.888709729065277,4.703718009487238
134,S5,A_heavy,3.192796419288385,0.007804699710345742,1.3405781635175944,1.0939663780982614,5.627340960904241,2.434544541615856
135,S5,A_heavy,3.210171038580041,0.017374619291655843,2.4062644222569145,2.258955142369615,7.87539060320657,4.665219564626529
136,S5,A_heavy,3.2231473558013652,0.01297631722132432,1.4068453581632754,1.6428780248785828,6.272870738843224,3.049723383041859
137,S5,A_heavy,3.2557191431040944,0.03257178730272915,1.0221380195448724,2.9205739751326796,7.198431137781647,3.9427119946775524
138,S5,A_heavy,3.267002028974166,0.011282885870071521,1.9231762336721123,2.1733897239384468,7.363567986584725,4.096565957610559
139,S5,A_heavy,3.319554401476607,0.05255237250244121,1.3445542045576389,2.58930517681787,7.253413782852116,3.9338593813755085
140,S5,A_heavy,3.3349917106057547,0.015437309129147442,2.4384332426951785,1.9110693924201505,7.684494345721085,4.34950263511533
141,S5,A_heavy,3.4036420797803713,0.06865036917461641,2.0647085520407047,2.2822192056773325,7.750569837498409,4.346927757718038
142,S5,A_heavy,3.451101707744522,0.04745962796415082,1.4645587176066026,1.4986778732470174,6.4143382985981425,2.9632365908536205
143,S5,A_heavy,3.4605579493313416,0.00945624158681975,2.19444525560764,2.6870145669407632,8.342017771879746,4.881459822548404
144,S5,A_heavy,3.4771681163178996,0.01661016698655773,1.5859191183127797,2.818860862155148,7.881948096785827,4.404779980467927
145,S5,A_heavy,3.490131038067902,0.012962921750002552,1.780531824945378,2.5746943238477344,7.845357186861015,4.355226148793113
146,S5,A_heavy,3.5977983559907103,0.10766731792280815,1.1137195198914882,0.9429255634913047,5.6544434393735035,2.056645083382793
147,S5,A_heavy,3.613556195834152,0.015757839843441764,1.7883561667418948,1.9219536120785627,7.323865974654609,3.710309778820457
148,S5,A_heavy,3.6238693319901976,0.010313136156045486,2.4663963310059174,2.229259865518106,8.319525528514221,4.695656196524023
149,S5,A_heavy,3.638745756867871,0.014876424877673742,2.251843358098445,2.731496295417055,8.62208541038337,4.983339653515499
150,S5,A_heavy,3.6435055868295936,0.004759829961722303,2.410013083204063,1.8662317897297562,7.919750459763413,4.27624487293382
151,S5,A_heavy,3.664785279339732,0.021279692510138472,1.5956440998758485,2.2400193734036105,7.5004487526191905,3.8356634732794586
152,S5,A_heavy,3.6964356313273052,0.031650351987573364,1.3975834981013393,0.8504363385323803,5.944455467961025,2.24801983663372
153,S5,A_heavy,3.752198173791909,0.055762542464603576,1.28002621089326,1.2499493642156407,6.282173748900809,2.5299755751089004
154,S5,A_heavy,3.7910849707551977,0.03888679696328892,2.3353249415768516,1.8985679337186883,8.024977846050737,4.233892875295539
155,S5,A_heavy,3.8076554623723515,0.016570491617153998,2.0846900638294823,2.2146154657594423,8.106960991961277,4.299305529588925
156,S5,A_heavy,3.8170096368058934,0.0093541744335418,1.88417898657415,0.9634665502710914,6.664655173651135,2.8476455368452416
157,S5,A_heavy,3.846727051786484,0.029717414980590714,1.8122574304861219,1.1566523958914943,6.8156368781641,2.968909826377616
158,S5,A_heavy,3.868388121491001,0.021661069704517186,1.8608309614627507,1.5565205226102221,7.285739605563974,3.4173514840729724
159,S5,A_heavy,3.880726411944206,0.012338290453204916,1.6186594116842925,0.9149659768816085,6.414351800510108,2.533625388565902
160,S5,A_heavy,3.896116229240914,0.015389817296707926,1.766187458501833,2.1921287034715533,7.8544323912143,3.958316161973386
161,S5,A_heavy,3.9200040848896376,0.02388785564872364,2.261359205440698,1.1186338435750007,7.299997133905336,3.3799930490156984
162,S5,A_heavy,3.9234540398813396,0.0034499549917020207,2.1680361502850625,1.269226617395241,7.3607168075616425,3.437262767680303
163,S5,A_heavy,3.9457122836538936,0.022258243772553865,1.4471091383816448,0.9474816966654501,6.340303118700989,2.3945908350470955
164,S5,A_heavy,3.9657897428086253,0.0200774591547319,1.6274805339056548,2.2438692909864546,7.837139567700735,3.8713498248921097
165,S5,A_heavy,3.9824825921304003,0.0166928493217751,2.2715735433328184,1.5877713118426229,7.841827447305842,3.8593448551754412
166,S5,A_heavy,4.00241315699966,0.019930564869260183,1.7352262740219877,1.6780864838541631,7.415725914875812,3.4133127578761515
167,S5,A_heavy,4.098982400365707,0.09656924336604687,1.7973410809737018,2.5696127070490107,8.465936188388419,4.366953788022712
168,S5,A_heavy,4.103674127800086,0.004691727434379112,1.571708285657052,1.886437600318527,7.561820013775665,3.458145885975579
169,S5,A_heavy,4.122418481177187,0.018744353377101022,1.6352323386384793,2.579001703936283,8.33665252375195,4.214234042574763
170,S5,A_heavy,4.153048831576513,0.030630350399325948,1.9155644094650008,2.3179067080858973,8.386519949127411,4.2334711175508986
171,S5,A_heavy,4.172381475023062,0.01933264344654978,1.0749418807777098,1.7211622967663396,6.968485652567111,2.7961041775440485
172,S5,A_heavy,4.185385294538859,0.01300381951579702,1.7201550200448046,1.8990007529688744,7.804541067552538,3.619155773013679
173,S5,A_heavy,4.220974483236792,0.0355891886979324,1.9990894726877495,2.087471294005184,8.307535249929725,4.086560766692933
174,S5,A_heavy,4.2521469160363905,0.031172432799598977,1.174316035975108,2.4630935735852724,7.88955652559677,3.63740960956038
175,S5,A_heavy,4.25780979474465,0.005662878708259017,1.5571849000142528,1.6724982785232245,7.4874929732821265,3.229683178537477
176,S5,A_heavy,4.359239151769167,0.10142935702451741,2.0272446075433614,2.927793006701039,9.314276766013567,4.9550376142444
177,S5,A_heavy,4.397872738007077,0.03863358623791085,1.3105975480438876,2.613317661343236,8.321787947394201,3.9239152093871237
178,S5,A_heavy,4.398020249001148,0.00014751099407102458,1.3091557547260972,2.4466847700638064,8.153860773791052,3.755840524789904
179,S5,A_heavy,4.418491095837953,0.020470846836805057,1.0532581804947048,2.2672858399637845,7.739035116296442,3.320544020458489
180,S5,A_heavy,4.454427840479823,0.03593674464187061,1.687988554410659,2.7538587117925224,8.896275106683005,4.441847266203181
181,S5,A_heavy,4.4614155365950685,0.006987696115245384,1.074928265169257,2.6040521361914295,8.140395937955756,3.678980401360687
182,S5,A_heavy,4.496365189757762,0.034949653162693654,2.38631505039002,2.5530932024242974,9.43577344257208,4.939408252814317
183,S5,A_heavy,4.497089189496508,0.0007239997387456878,2.0321504051295864,1.532472289437718,8.061711884063813,3.564622694567305
184,S5,A_heavy,4.499145943547555,0.0020567540510469298,2.370038077032679,2.6634310571759174,9.532615077756152,5.033469134208596
185,S5,A_heavy,4.535728062461801,0.036582118914245294,1.2550496602033956,2.387342710214103,8.1781204328793,3.6423923704174994
186,S5,A_heavy,4.635794397842733,0.10006633538093186,1.0862009989503967,1.0269777805200284,6.748973177313158,2.1131787794704255
187,S5,A_heavy,4.653596257849397,0.01780186000666467,2.0176494990140705,2.6640030348522448,9.335248791715713,4.681652533866316
188,S5,A_heavy,4.662228856002756,0.00863259815335799,2.027313593565422,1.5486426331348468,8.238185082703025,3.575956226700269
189,S5,A_heavy,4.671225810216168,0.008996954213412211,2.227897421130079,1.1388015036848342,8.03792473503108,3.366698924814912
190,S5,A_heavy,4.677074544374979,0.005848734158811715,2.2412617166038737,2.254714035808906,9.173050296787759,4.49597575241278
191,S5,A_heavy,4.678433774182687,0.0013592298077077512,1.0479891689323702,2.328376552143771,8.054799495258829,3.3763657210761417
192,S5,A_heavy,4.765927166807041,0.08749339262435409,1.617477691947016,2.5325342760149563,8.915939134769014,4.150011967961973
193,S5,A_heavy,4.767835478642021,0.0019083118349805146,1.904147884000181,2.351942021549042,9.023925384191244,4.256089905549223
194,S5,A_heavy,4.785717653838826,0.017882175196804417,1.779851875636223,2.2353234344289437,8.800892963903992,4.015175310065167
195,S5,A_heavy,4.798801377695175,0.013083723856349046,1.4944624841575267,1.0872568255306887,7.38052068738339,2.581719309688215
196,S5,A_heavy,4.820171506765898,0.021370129070723512,1.387006079655678,1.6990934453941748,7.90627103181575,3.0860995250498524
197,S5,A_heavy,4.845642378929468,0.02547087216357013,1.4933498071972233,1.813089459507797,8.152081645634489,3.306439266705021
198,S5,A_heavy,4.8494931773463215,0.0038507984168536973,1.494345268350214,2.108927535462567,8.452765981159104,3.603272803812782
199,S5,A_heavy,4.866155867357428,0.016662690011106193,1.4872927065650299,2.7447770199549253,9.098225593877382,4.2320697265199545
200,S5,A_heavy,4.86963553097295,0.003479663615521661,2.35618222342484,1.4321777299131968,8.657995484310987,3.7883599533380377
201,S5,A_heavy,4.877900598879168,0.008265067906218098,1.7486767479927834,0.8996984272696471,7.526275774141598,2.64837517526243
202,S5,A_heavy,4.882750226879159,0.004849627999990989,1.4803207483627001,2.5741548362515623,8.937225811493422,4.054475584614263
203,S5,A_heavy,4.930207486195408,0.047457259316249334,2.090235115398362,1.3048290120305142,8.325271613624285,3.395064127428877
204,S5,A_heavy,4.934665674809962,0.004458188614554571,1.541895107231214,2.1437536400171036,8.620314422058279,3.685648747248316
205,S5,A_heavy,4.975967192380035,0.041301517570072915,2.448417120135275,2.7662753431622464,10.190659655677557,5.214692463297522
206,S5,A_heavy,4.999997029193142,0.024029836813106813,2.486176666332054,2.093603827292533,9.579777522817729,4.579780493624587
207,S5,A_heavy,5.0128684410214515,0.012871411828309812,1.9278703445057854,1.9999847459655131,8.94072353149275,3.927855090471299
208,S5,A_heavy,5.0410368410701185,0.02816840004866746,2.476421862214153,1.400998319361178,8.918457022645448,3.8774201815753297
209,S5,A_heavy,5.041600844895442,0.0005640038253241711,2.1160400739936316,2.0013987296145945,9.159039648503668,4.117438803608226
210,S5,A_heavy,5.052748733847231,0.011147888951789295,1.618992441687093,1.5005040070764926,8.172245182610816,3.1194964487635843
211,S5,A_heavy,5.063455051588391,0.010706317741159134,1.264945901932086,1.6383475881899512,7.9667485417104285,2.9032934901220377
212,S5,A_heavy,5.071009248354149,0.007554196765758421,1.6588998999414488,1.065702967596439,7.795612115892036,2.724602867537887
213,S5,A_heavy,5.076187292881611,0.005178044527462762,2.207921904698069,1.0455916643146663,8.329700861894347,3.2535135690127355
214,S5,A_heavy,5.10474083002447,0.028553537142858517,1.9959931445912065,1.9460385723293854,9.046772546945062,3.9420317169205923
215,S5,A_heavy,5.157468848519131,0.05272801849466087,1.7161737567499835,1.781723256123806,8.655365861392921,3.49789701287379
216,S5,A_heavy,5.198824310007578,0.041355461488446967,1.0418535820569705,2.270905139993708,8.511583032058256,3.3127587220506785
217,S5,A_heavy,5.2037888338673195,0.004964523859741186,1.1950455674487803,2.381016306326205,8.779850707642304,3.576061873774984
218,S5,A_heavy,5.222323641898988,0.018534808031668067,1.930780682095384,1.400593564196,8.55369788819037,3.331374246291383
219,S5,A_heavy,5.247973952197815,0.025650310298827146,1.938270498866466,2.557879266505393,9.744123717569675,4.49614976537186
220,S5,A_heavy,5.310332642218828,0.0623586900210132,2.37550464331387,1.760934505639871,9.44677179117257,4.136439148953741
221,S5,A_heavy,5.334980083345406,0.0246474411265777,1.826372330576204,1.5554816928319521,8.716834106753563,3.381854023408157
