function_id,scenario,dataset,arrival_time,inter_arrival,dependency_load_time,function_duration,completion_time,latency
22,S5,B_light,0.6018430902227107,0.01534472861768749,0.016990594106766687,0.7191825947033592,1.3380162790328365,0.7361731888101258
23,S5,B_light,0.6536027934483911,0.05175970322568044,0.08976896776962906,0.6143498283917366,1.3577215896097568,0.7041187961613656
24,S5,B_light,0.6610781209799955,0.0074753275316044145,0.009464208285803632,1.1121227307086918,1.7826650599744909,1.1215869389944952
25,S5,B_light,0.6884076300204955,0.02732950904050002,0.05722929703430704,1.4000273164419328,2.1456642434967352,1.4572566134762397
26,S5,B_light,0.7380426316402311,0.04963500161973555,0.017363656401670837,1.1427277444170167,1.8981340324589187,1.1600914008186876
27,S5,B_light,0.742071747316019,0.004029115675787952,0.023167391164188134,0.8631856475508671,1.6284247860310743,0.8863530387150553
28,S5,B_light,0.7627644367715325,0.020692689455513544,0.03796469286677793,0.5755384014874682,1.3762675311257786,0.6135030943542461
29,S5,B_light,0.7670981431250965,0.004333706353564035,0.01293509748173044,0.9225872334252706,1.7026204740320976,0.9355223309070011
30,S5,B_light,0.7718437315830878,0.004745588457991298,0.09715431096008452,1.4385860905740602,2.3075841331172326,1.5357404015341447
31,S5,B_light,0.7745897438941061,0.002746012311018237,0.07216942141258542,1.4484448937989183,2.2952040591056098,1.5206143152115037
32,S5,B_light,0.7802603014159476,0.005670557521841589,0.022834530641078255,0.6536225826360912,1.456717414693117,0.6764571132771694
33,S5,B_light,0.795443223368188,0.015182921952240342,0.06212637316700303,0.8189344591571055,1.6765040556922965,0.8810608323241086
34,S5,B_light,0.8350100700523769,0.03956684668418896,0.0893326265006289,0.5783473515208153,1.5026900480738212,0.6676799780214443
35,S5,B_light,0.9522855741233821,0.11727550407100518,0.09353181662302007,1.3036979567223237,2.349515347468726,1.397229773345344
36,S5,B_light,0.9931566724337281,0.04087109831034593,0.09790923182480293,0.6771294590570914,1.7681953633156224,0.7750386908818944
37,S5,B_light,1.005003566569844,0.011846894136115907,0.038677918782050826,0.7908047973371173,1.834486282689012,0.829482716119168
38,S5,B_light,1.0231317668279578,0.018128200258113753,0.016041620642609035,0.936634699147933,1.9758080866184997,0.9526763197905419
39,S5,B_light,1.024649385052527,0.001517618224569012,0.023171640403657656,0.8826319924553035,1.9304530179114883,0.9058036328589614
40,S5,B_light,1.0556908785480668,0.031041493495539852,0.06123821953450144,0.8636293820307541,1.9805584801133223,0.9248676015652555
41,S5,B_light,1.0575726512651773,0.0018817727171106234,0.08574697176384566,1.1066981388161086,2.2500177618451316,1.1924451105799543
42,S5,B_light,1.1111293270159577,0.05355667575078035,0.05469921189404862,0.7654739710077441,1.9313025099177503,0.8201731829017926
43,S5,B_light,1.143500282304145,0.03237095528818721,0.009501153496456284,0.8344154994507379,1.9874169352513391,0.8439166529471942
44,S5,B_light,1.1882992013876397,0.04479891908349484,0.027521351876556178,1.014005419972901,2.229825973237097,1.0415267718494574
45,S5,B_light,1.2192659547384002,0.03096675335076049,0.09237175378242977,0.6302965967424665,1.9419343052632965,0.7226683505248963
46,S5,B_light,1.249152013563045,0.02988605882464472,0.07011375207937139,1.2774424933743291,2.5967082590167454,1.3475562454537005
47,S5,B_light,1.315670256976272,0.06651824341322697,0.08516168042664447,1.1311323339165746,2.5319642713194908,1.2162940143432188
48,S5,B_light,1.3690277864335152,0.05335752945724337,0.012076383068977426,0.6797650062174224,2.060869175719915,0.6918413892863997
49,S5,B_light,1.3715225208854631,0.0024947344519479593,0.0667844524294694,1.3541165110901479,2.7924234844050804,1.4209009635196173
50,S5,B_light,1.3867654953960407,0.015242974510577538,0.04325867855626098,1.2715401380623659,2.7015643120146677,1.314798816618627
51,S5,B_light,1.403732971473634,0.016967476077593267,0.07479738956688162,0.6520359005309159,2.1305662615714316,0.7268332900977976
52,S5,B_light,1.406617499336327,0.0028845278626930416,0.0794420954348274,0.568934680173072,2.0549942749442263,0.6483767756078993
53,S5,B_light,1.4107905516506958,0.00417305231436887,0.03453285929730523,0.767219529112943,2.212542940060944,0.8017523884102484
54,S5,B_light,1.5146175040647518,0.10382695241405596,0.02044119461227646,0.7102996971328244,2.245358395809853,0.730740891745101
55,S5,B_light,1.5225387597839966,0.007921255719244756,0.050160351842521024,1.317106696155168,2.889805807781686,1.3672670479976894
56,S5,B_light,1.5794013099466628,0.05686255016266635,0.02167234265791477,1.2486960043222814,2.849769656926859,1.270368346980196
57,S5,B_light,1.5838864944906295,0.004485184543966562,0.07185834093877523,0.9668615916042587,2.6226064270336633,1.0387199325430339
58,S5,B_light,1.5874359052780431,0.003549410787413573,0.05298561873366541,1.2503130442799586,2.890734568291667,1.303298663013624
59,S5,B_light,1.5969803547871526,0.009544449509109418,0.00871995549285286,1.2446496682374364,2.8503499785174418,1.2533696237302892
60,S5,B_light,1.6061637352562106,0.009183380469058013,0.09852219971703938,1.0456425549562458,2.7503284899294957,1.1441647546732852
61,S5,B_light,1.6198706575982604,0.013706922342049843,0.008080092910625492,1.1773021052374046,2.8052528557462906,1.1853821981480301
62,S5,B_light,1.6299198031970559,0.010049145598795469,0.09674499371452193,0.8876722303633473,2.6143370272749253,0.9844172240778695
63,S5,B_light,1.6509074077049355,0.020987604507879648,0.05701135617504163,0.6905475196213815,2.3984662835013584,0.7475588757964229
64,S5,B_light,1.653410780903005,0.0025033731980694243,0.02760720025209884,0.6192333916888316,2.3002513728439355,0.6468405919409306
65,S5,B_light,1.6933951840694932,0.0399844031664883,0.014413061866843192,0.9151351176540413,2.6229433635903776,0.9295481795208844
66,S5,B_light,1.701216980276005,0.007821796206511888,0.08924689949387163,1.3593897992823405,3.1498536790522174,1.4486366987762123
67,S5,B_light,1.7618117740996604,0.06059479382365538,0.008458741020016581,0.5698393662547878,2.340109881374465,0.5782981072748046
68,S5,B_light,1.8198162429607723,0.05800446886111186,0.09386854235813592,1.1500280102657823,3.0637127955846903,1.243896552623918
69,S5,B_light,1.8202158649740865,0.00039962201331417315,0.056356132463108416,1.391882428784118,3.2684544262213127,1.4482385612472262
70,S5,B_light,1.8682652305944385,0.04804936562035203,0.08403487116203018,1.2998403024074605,3.2521404041639292,1.3838751735694907
71,S5,B_light,1.8964101552935402,0.028144924699101626,0.04659204674678853,1.1656961471307754,3.108698349171104,1.2122881938775638
72,S5,B_light,1.8973703689703307,0.0009602136767906498,0.02165344224482322,1.4211942013000627,3.3402180125152166,1.4428476435448858
73,S5,B_light,1.9066088680421436,0.009238499071812825,0.0014544462033497909,0.7851571011525896,2.693220415398083,0.7866115473559396
74,S5,B_light,1.9273760037622572,0.02076713572011347,0.08360129849161628,0.7104899328858416,2.7214672351397153,0.7940912313774582
75,S5,B_light,1.9499158373425387,0.02253983358028164,0.024399515450981325,1.3931135577801503,3.36742891057367,1.4175130732311314
76,S5,B_light,1.9784653228089213,0.02854948546638259,0.08558794419588983,1.4126565518712861,3.476709818876097,1.498244496067176
77,S5,B_light,2.0034864844923206,0.02502116168339919,0.08254934133472758,1.480895903180281,3.5669317290073295,1.5634452445150089
78,S5,B_light,2.0732868857247317,0.0698004012324112,0.07608119081332776,0.6731376726104453,2.8225057491485046,0.7492188634237729
79,S5,B_light,2.106688287611585,0.033401401886853255,0.06652774431550172,0.6047063976076622,2.777922429534749,0.671234141923164
80,S5,B_light,2.1408364192890668,0.03414813167748188,0.09217043904258314,1.3051368393366878,3.5381436976683376,1.3973072783792708
81,S5,B_light,2.1437184807742296,0.002882061485162947,0.08815801732340746,0.8313989736751561,3.0632754717727932,0.9195569909985637
82,S5,B_light,2.160730932379505,0.01701245160527587,0.02186271519390728,0.9188698374326236,3.101463485006036,0.9407325526265309
83,S5,B_light,2.211119332163689,0.05038839978418372,0.08035465477706664,0.5072988040037585,2.798772790944514,0.5876534587808249
84,S5,B_light,2.211579926867902,0.0004605947042129682,0.03291080278790032,1.082764611072347,3.3272553407281493,1.1156754138602474
85,S5,B_light,2.2166298855227646,0.005049958654862686,0.0415164876297017,0.9923904425881274,3.2505368157405936,1.033906930217829
86,S5,B_light,2.219618621965452,0.0029887364426875182,0.01386011956975618,1.234105514804913,3.467584256340121,1.247965634374669
87,S5,B_light,2.26760236290714,0.047983740941687836,0.05283284525777965,0.7089131457533574,3.029348353918277,0.761745991011137
88,S5,B_light,2.2688440480340173,0.0012416851268770652,0.07047481932501186,1.0292781162973799,3.368596983656409,1.0997529356223916
89,S5,B_light,2.286144188601659,0.017300140567641585,0.03776294785578243,0.5667729580386355,2.890680094496077,0.604535905894418
90,S5,B_light,2.303627840905589,0.01748365230393002,0.024272119121207348,1.267061285902689,3.5949612459294853,1.2913334050238965
91,S5,B_light,2.3398030736806694,0.03617523277508047,0.040545687574946414,0.8667989390163076,3.2471477002719236,0.9073446265912541
92,S5,B_light,2.350475869406324,0.010672795725654681,0.0737344997582419,1.0056884081675397,3.429898777332106,1.0794229079257818
93,S5,B_light,2.4174693383475887,0.06699346894126473,0.0900378777827357,0.7434305065424264,3.2509377226727505,0.8334683843251618
94,S5,B_light,2.42635786787065,0.008888529523061156,0.009448051322636953,1.1388715976077877,3.5746775168010747,1.1483196489304248
95,S5,B_light,2.4463833882558004,0.020025520385150677,0.03974297384859014,1.162981851156832,3.6491082132612225,1.202724825005422
96,S5,B_light,2.4478653380620887,0.0014819498062882384,0.0167680297008466,0.9684734531841709,3.4331068209471063,0.9852414828850176
97,S5,B_light,2.470480988955664,0.022615650893575097,0.020876233770371323,0.5400831162746105,3.0314403390006457,0.5609593500449819
98,S5,B_light,2.496234568383672,0.025753579428007996,0.008220937241657645,0.7605075158034534,3.264963021428783,0.7687284530451111
99,S5,B_light,2.530026484848525,0.033791916464853106,0.021357294430588217,0.9460921431857647,3.4974759224648784,0.9674494376163532
100,S5,B_light,2.5326303118158546,0.0026038269673292207,0.003745423222557154,0.7419406251124346,3.2783163601508467,0.7456860483349921
101,S5,B_light,2.5431997492217095,0.01056943740585494,0.038016045614681415,1.4220949516339905,4.003310746470381,1.4601109972486719
102,S5,B_light,2.5724192370692585,0.029219487847549044,0.08714200052482708,1.015149253535412,3.674710491129497,1.1022912540602388
103,S5,B_light,2.57744651258771,0.0050272755184515286,0.09671182288256186,0.7988129746367044,3.472971310106977,0.8955247975192666
104,S5,B_light,2.577510124516672,6.361192896170634e-05,0.08660801020987763,0.8581922534222404,3.5223103881487896,0.9448002636321178
105,S5,B_light,2.5852942716452723,0.0077841471286002745,0.03134300232763554,0.8655165317227455,3.482153805695653,0.8968595340503809
106,S5,B_light,2.615321000965961,0.030026729320688412,0.0055913924044404435,1.3251900665026861,3.9461024598730874,1.3307814589071265
107,S5,B_light,2.628893291316381,0.013572290350419939,0.042175488358580294,0.9764151863728896,3.647483966047851,1.01859067473147
108,S5,B_light,2.638500867491815,0.009607576175433893,0.0096740777168293,0.5614239276612272,3.2095988728698712,0.5710980053780563
109,S5,B_light,2.644463473284077,0.005962605792261785,0.02653428574235869,1.1789430147727815,3.849940773799217,1.20547730051514
110,S5,B_light,2.6538499158452495,0.009386442561172501,0.04815509259709849,1.2852575404731925,3.9872625489155404,1.333412633070291
111,S5,B_light,2.6654182643287716,0.011568348483522011,0.03541712340733854,0.8990343927484321,3.599869780484542,0.9344515161557703
112,S5,B_light,2.6689597348628364,0.0035414705340646594,0.03774071967957833,1.4148762925937426,4.1215767471361575,1.452617012273321
113,S5,B_light,2.6972354991371463,0.02827576427430972,0.08386023389432368,1.3451777731995027,4.126273506230973,1.4290380070938267
114,S5,B_light,2.7150593871188278,0.017823887981681438,0.0110498100278016,0.904837062354049,3.6309462595006785,0.9158868723818507
115,S5,B_light,2.7637567523041167,0.048697365185288805,0.011701651775875954,0.8942695773231341,3.6697279814031267,0.9059712290990101
116,S5,B_light,2.7637658483379344,9.096033817701044e-06,0.042068233185808046,0.9686720928520447,3.7745061743757873,1.010740326037853
117,S5,B_light,2.801522070742575,0.03775622240464099,0.017896993157093068,0.8321104295536784,3.6515294934533467,0.8500074227107715
118,S5,B_light,2.8408130040349198,0.039290933292344454,0.0844595200622017,0.9181534688474682,3.8434259929445895,1.0026129889096698
119,S5,B_light,2.8424702292785002,0.0016572252435806554,0.03407265126189553,1.0316055991756805,3.9081484797160764,1.0656782504375761
120,S5,B_light,2.8565240364370283,0.0140538071585282,0.015920338994572635,0.8927865739848648,3.765230949416466,0.9087069129794378
121,S5,B_light,2.867160286927414,0.010636250490385834,0.0231128824847454,0.8992918306426386,3.789565000054798,0.922404713127384
122,S5,B_light,2.9132379601123284,0.0460776731849145,0.022606234193420463,0.9189371131355459,3.8547813074412947,0.9415433473289663
123,S5,B_light,2.9297852078402857,0.016547247727957442,0.07407467606917699,0.6081373342778468,3.6119972181873097,0.682212010347024
124,S5,B_light,2.9372716607565534,0.007486452916267563,0.03246274937380195,0.9460839569974454,3.915818367127801,0.9785467063712474
125,S5,B_light,2.9403803065042933,0.003108645747739983,0.017544063619264305,1.4892781484661932,4.4472025185897515,1.5068222120854582
126,S5,B_light,2.9643174856622863,0.023937179157992945,0.02846403277561778,1.068256853244197,4.061038371682101,1.0967208860198148
127,S5,B_light,2.9751536844129807,0.010836198750694505,0.0879695572008303,0.65751721568602,3.720640457299831,0.7454867728868502
128,S5,B_light,2.9931644733530662,0.018010788940085665,0.0026469261400730694,0.8296213966342637,3.825432796127403,0.8322683227743366
129,S5,B_light,3.004420764828506,0.011256291475439597,0.034865180984672964,1.267276591584296,4.306562537397475,1.3021417725689695
130,S5,B_light,3.1030805180469616,0.0986597532184558,0.03219332247052511,1.3512448655037808,4.4865187060212675,1.3834381879743058
131,S5,B_light,3.116089199884365,0.013008681837403724,0.006404771135078192,1.2475848936497786,4.370078864669222,1.2539896647848567
132,S5,B_light,3.1567530346744013,0.040663834790036026,0.0698271786237125,1.3549719509739897,4.581552164272104,1.4247991295977025
133,S5,B_light,3.184991719578039,0.028238684903637675,0.0861400510090301,1.2325532928871756,4.503685063474245,1.3186933438962063
134,S5,B_light,3.192796419288385,0.007804699710345742,0.02270521090117296,0.6336210809537551,3.849122711143313,0.6563262918549282
135,S5,B_light,3.210171038580041,0.017374619291655843,0.0937509614837943,1.163161428349825,4.467083428413661,1.2569123898336199
136,S5,B_light,3.2231473558013652,0.01297631722132432,0.02712302387755169,0.8831263749448103,4.133396754623727,0.9102493988223621
137,S5,B_light,3.2557191431040944,0.03257178730272915,0.0014758679696581511,1.4638972614239452,4.721092272497698,1.4653731293936034
138,S5,B_light,3.267002028974166,0.011282885870071521,0.061545082244807495,1.1242680563356575,4.452815167554631,1.1858131385804649
139,S5,B_light,3.319554401476607,0.05255237250244121,0.022970280303842596,1.3133205349172135,4.655845216697664,1.3362908152210564
140,S5,B_light,3.3349917106057547,0.015437309129147442,0.09589554951301188,1.0050315420091591,4.435918802127926,1.1009270915221712
141,S5,B_light,3.4036420797803713,0.06865036917461641,0.07098057013604697,1.1737360025806056,4.6483586524970235,1.2447165727166523
142,S5,B_light,3.451101707744522,0.04745962796415082,0.030970581173773507,0.817580851475917,4.299653140394213,0.8485514326496908
143,S5,B_light,3.4605579493313416,0.00945624158681975,0.07962968370717599,1.3577338940639834,4.8979215271025005,1.4373635777711589
144,S5,B_light,3.4771681163178996,0.01661016698655773,0.039061274554185316,1.41766402825234,4.933893419124425,1.4567253028065257
145,S5,B_light,3.490131038067902,0.012962921750002552,0.052035454996358546,1.3066792381126064,4.848845731176867,1.3587146931089653
146,S5,B_light,3.5977983559907103,0.10766731792280815,0.0075813013260992105,0.5649661652233203,4.1703458225401295,0.5725474665494192
147,S5,B_light,3.613556195834152,0.015757839843441764,0.052557077782792984,1.0099789145811648,4.67609218819811,1.0625359923639581
148,S5,B_light,3.6238693319901976,0.010313136156045486,0.09775975540039449,1.1496635752355027,4.871292662626095,1.2474233306358973
149,S5,B_light,3.638745756867871,0.014876424877673742,0.08345622387322969,1.3779528615532066,5.100154842294307,1.4614090854264359
150,S5,B_light,3.6435055868295936,0.004759829961722303,0.0940008722136042,0.9846508135135255,4.722157272556723,1.0786516857271295
151,S5,B_light,3.664785279339732,0.021279692510138472,0.0397096066583899,1.1545542606380046,4.859049146636126,1.194263867296394
152,S5,B_light,3.6964356313273052,0.031650351987573364,0.026505566540089287,0.5229256084238092,4.245866806291204,0.5494311749638987
153,S5,B_light,3.752198173791909,0.055762542464603576,0.018668414059550664,0.7045224382798366,4.475389026131296,0.7231908523393873
154,S5,B_light,3.7910849707551977,0.03888679696328892,0.0890216627717901,0.9993490607812219,4.879455694308209,1.0883707235530116
155,S5,B_light,3.8076554623723515,0.016570491617153998,0.07231267092196549,1.1430070298906556,5.022975163184973,1.2153197008126213
156,S5,B_light,3.8170096368058934,0.0093541744335418,0.05894526577161,0.5743029773959506,4.450257879973454,0.6332482431675603
157,S5,B_light,3.846727051786484,0.029717414980590714,0.05415049536574146,0.6621147254052246,4.56299227255745,0.7162652207709659
158,S5,B_light,3.868388121491001,0.021661069704517186,0.05738873076418338,0.8438729648228281,4.769649817078013,0.9012616955870114
159,S5,B_light,3.880726411944206,0.012338290453204916,0.04124396077895283,0.5522572622189129,4.474227634942072,0.5935012229978662
160,S5,B_light,3.896116229240914,0.015389817296707926,0.051079163900122196,1.1327857743052516,5.079981167446288,1.183864938205374
161,S5,B_light,3.9200040848896376,0.02388785564872364,0.08409061369604655,0.6448335652613639,4.648928263847048,0.7289241789574104
162,S5,B_light,3.9234540398813396,0.0034499549917020207,0.07786907668567083,0.7132848260887459,4.714607942655756,0.7911539027744166
163,S5,B_light,3.9457122836538936,0.022258243772553865,0.029807275892109655,0.5670371348479318,4.542556694393935,0.596844410740041
164,S5,B_light,3.9657897428086253,0.0200774591547319,0.04183203559371033,1.156304223175661,5.163926001577996,1.1981362587693711
165,S5,B_light,3.9824825921304003,0.0166928493217751,0.08477156955552123,0.858077869019374,4.925332030705295,0.9428494385748949
166,S5,B_light,4.00241315699966,0.019930564869260183,0.04901508493479918,0.8991302199337105,4.95055846186817,0.9481453048685102
167,S5,B_light,4.098982400365707,0.09656924336604687,0.05315607206491346,1.3043694122950047,5.456507884725625,1.3575254843599183
168,S5,B_light,4.103674127800086,0.004691727434379112,0.038113885710470134,0.9938352728720576,5.135623286382614,1.0319491585825284
169,S5,B_light,4.122418481177187,0.018744353377101022,0.042348822575898615,1.3086371381528559,5.4734044419059416,1.3509859607287549
170,S5,B_light,4.153048831576513,0.030630350399325948,0.06103762729766672,1.1899575945844987,5.404044053458678,1.2509952218821656
171,S5,B_light,4.172381475023062,0.01933264344654978,0.004996125385180661,0.9187101348937906,5.096087735302033,0.923706260278971
172,S5,B_light,4.185385294538859,0.01300381951579702,0.04801033466965365,0.9995457968040338,5.232941426012546,1.0475561314736872
173,S5,B_light,4.220974483236792,0.0355891886979324,0.06660596484584996,1.085214224547811,5.372794672630453,1.1518201893936615
174,S5,B_light,4.2521469160363905,0.031172432799598977,0.011621069065007195,1.2559516243569417,5.519719609458339,1.2675726934219487
175,S5,B_light,4.25780979474465,0.005662878708259017,0.03714566000095019,0.8965901266014656,5.191545581347066,0.9337357866024165
176,S5,B_light,4.359239151769167,0.10142935702451741,0.0684829738362241,1.4671786394095632,5.894900765014954,1.5356616132457876
177,S5,B_light,4.397872738007077,0.03863358623791085,0.020706503202925844,1.3242353006105616,5.7428145418205645,1.3449418038134873
178,S5,B_light,4.398020249001148,0.00014751099407102458,0.020610383648406484,1.2484930773017302,5.6671237099512854,1.269103460950137
179,S5,B_light,4.418491095837953,0.020470846836805057,0.0035505453663136513,1.1669481090744473,5.588989750278714,1.1704986544407605
180,S5,B_light,4.454427840479823,0.03593674464187061,0.045865903627377275,1.3881175962693284,5.888411340376529,1.4339834998967058
181,S5,B_light,4.4614155365950685,0.006987696115245384,0.004995217677950481,1.3200236982688316,5.786434452541851,1.3250189159467824
182,S5,B_light,4.496365189757762,0.034949653162693654,0.09242100335933466,1.2968605465564988,5.8856467396735965,1.3892815499158342
183,S5,B_light,4.497089189496508,0.0007239997387456878,0.06881002700863911,0.8329419497444173,5.398841166249564,0.9017519767530562
184,S5,B_light,4.499145943547555,0.0020567540510469298,0.09133587180217861,1.3470141168981442,5.937495932247878,1.438349988700323
185,S5,B_light,4.535728062461801,0.036582118914245294,0.01700331068022637,1.2215194137336831,5.77425078687571,1.238522724413909
186,S5,B_light,4.635794397842733,0.10006633538093186,0.005746733263359782,0.6031717184181947,5.244712849524287,0.6089184516815545
187,S5,B_light,4.653596257849397,0.01780186000666467,0.06784329993427135,1.3472741067510203,6.068713664534688,1.4151174066852912
188,S5,B_light,4.662228856002756,0.00863259815335799,0.06848757290436146,0.840292105970385,5.571008534877502,0.9087796788747466
189,S5,B_light,4.671225810216168,0.008996954213412211,0.0818598280753386,0.6540006834931065,5.407086321784613,0.7358605115684451
190,S5,B_light,4.677074544374979,0.005848734158811715,0.08275078110692492,1.1612336526404117,5.921058978122316,1.243984433747337
191,S5,B_light,4.678433774182687,0.0013592298077077512,0.003199277928824684,1.194716614610805,5.876349666722316,1.197915892539629
192,S5,B_light,4.765927166807041,0.08749339262435409,0.041165179463134395,1.287515580006798,6.094607926276973,1.3286807594699326
193,S5,B_light,4.767835478642021,0.0019083118349805146,0.06027652560001208,1.2054281916132008,6.033540195855235,1.2657047172132136
194,S5,B_light,4.785717653838826,0.017882175196804417,0.05199012504241486,1.152419742922247,5.990127521803487,1.204409867964661
195,S5,B_light,4.798801377695175,0.013083723856349046,0.032964165610501785,0.6305712843321312,5.462336827637808,0.6635354499426329
196,S5,B_light,4.820171506765898,0.021370129070723512,0.025800405310378527,0.908678838815534,5.754650750891811,0.9344792441259129
197,S5,B_light,4.845642378929468,0.02547087216357013,0.03288998714648156,0.9604952088671804,5.83902757494313,0.9933851960136622
198,S5,B_light,4.8494931773463215,0.0038507984168536973,0.03295635122334761,1.094967061573894,5.977416590143563,1.1279234127972417
199,S5,B_light,4.866155867357428,0.016662690011106193,0.032486180437668655,1.383989554524966,6.282631602320063,1.416475734962635
200,S5,B_light,4.86963553097295,0.003479663615521661,0.09041214822832268,0.7873535135969076,5.74740119279818,0.8777656618252303
201,S5,B_light,4.877900598879168,0.008265067906218098,0.0499117831995189,0.5453174669407487,5.473129849019436,0.5952292501402683
202,S5,B_light,4.882750226879159,0.004849627999990989,0.03202138322418,1.3064340164779829,6.221205626581321,1.3384553997021627
203,S5,B_light,4.930207486195408,0.047457259316249334,0.07268234102655745,0.7294677327411427,5.732357559963108,0.8021500737677005
204,S5,B_light,4.934665674809962,0.004458188614554571,0.03612634048208093,1.1107971090986832,6.081589124390726,1.1469234495807639
205,S5,B_light,4.975967192380035,0.041301517570072915,0.09656114134235166,1.3937615196192028,6.466289853341589,1.4903226609615539
206,S5,B_light,4.999997029193142,0.024029836813106813,0.09907844442213694,1.088001739678424,6.187077213293703,1.1870801841005614
207,S5,B_light,5.0128684410214515,0.012871411828309812,0.06185802296705237,1.0454476118025058,6.1201740757910095,1.107305634769558
208,S5,B_light,5.0410368410701185,0.02816840004866746,0.09842812414761022,0.7731810542550808,5.91264601947281,0.8716091784026911
209,S5,B_light,5.041600844895442,0.0005640038253241711,0.07440267159957545,1.0460903316429975,6.162093848138015,1.120493003242573
210,S5,B_light,5.052748733847231,0.011147888951789295,0.041266162779139554,0.8184109123074966,5.912425808933867,0.859677075086636
211,S5,B_light,5.063455051588391,0.010706317741159134,0.01766306012880573,0.8810670855408869,5.9621851972580835,0.8987301456696928
212,S5,B_light,5.071009248354149,0.007554196765758421,0.0439266599960966,0.6207740761801994,5.735709984530445,0.6647007361762958
213,S5,B_light,5.076187292881611,0.005178044527462762,0.08052812697987127,0.6116325746884846,5.768347994549967,0.6921607016683557
214,S5,B_light,5.10474083002447,0.028553537142858517,0.06639954297274711,1.0209266237860843,6.192066996783302,1.0873261667588316
215,S5,B_light,5.157468848519131,0.05272801849466087,0.047744917116665564,0.9462378436926391,6.151451609328436,0.9939827608093053
216,S5,B_light,5.198824310007578,0.041355461488446967,0.00279023880379804,1.1685932454516852,6.370207794263061,1.1713834842554833
217,S5,B_light,5.2037888338673195,0.004964523859741186,0.013003037829918697,1.2186437756028203,6.435435647300059,1.2316468134327394
218,S5,B_light,5.222323641898988,0.018534808031668067,0.0620520454730256,0.7729970746345454,6.057372762006558,0.8350491201075707
219,S5,B_light,5.247973952197815,0.025650310298827146,0.06255136659109775,1.2990360302297241,6.609561349018637,1.3615873968208225
220,S5,B_light,5.310332642218828,0.0623586900210132,0.09170030955425801,0.9367884116544868,6.338821363427573,1.0284887212087446
221,S5,B_light,5.334980083345406,0.0246474411265777,0.05509148870508027,0.8434007694690692,6.233472341519555,0.8984922581741488
222,S5,B_light,5.402468696481016,0.06748861313560982,0.0787030217712284,0.9757798331518693,6.456951551404114,1.0544828549230978
223,S5,B_light,5.406996668799574,0.004527972318558844,0.07622808252166978,0.6688845849237173,6.152109336244962,0.7451126674453876
